ID,WORD,VOCALIZED,WORD_TYPE,PLURAL,PLURAL_VOCALIZED
2788,زعيم ,زعيم ,اسم, زعماء, زعماء
2791,زغلة ,زغلة ,اسم, زغل, زغل
2794,زفر ,زفر ,اسم, أزفار, أزفار
2796,زق ,زق ,اسم, أزقاق, أزقاق
2795,زقاق ,زقاق ,اسم, أزقة, أزقة
2799,زكرة ,زكرة ,اسم, زكر, زكر
2798,زكيبة ,زكيبة ,اسم, زكائب, زكائب
2814,زلاء ,زلاء ,اسم, زل, زل
2802,زلزال ,زلزال ,اسم, زلازل, زلازل
2803,زلزل ,زلزل ,اسم, زلازل, زلازل
2804,زلفة ,زلفة ,اسم, زلف, زلف
2808,زلقة ,زلقة ,اسم, زلق, زلق
2813,زلقوم ,زلقوم ,اسم, زلاقيم, زلاقيم
2817,زلم ,زلم ,اسم, أزلام, أزلام
2800,زلوج ,زلوج ,اسم, زلج, زلج
2815,زلية ,زلية ,اسم, زلالي, زلالي
2809,زليق ,زليق ,اسم, زلقاء, زلقاء
2820,زمارة ,زمارة ,اسم, زمامير, زمامير
2834,زمال ,زمال ,اسم, زمل, زمل
2837,زمام ,زمام ,اسم, أزمة, أزمة
2838,زمان ,زمان ,اسم, أزمنة, أزمنة
2819,زمرة ,زمرة ,اسم, زمر, زمر
2825,زمزمة ,زمزمة ,اسم, زمزم, زمزم
2826,زمزوم ,زمزوم ,اسم, زمازيم, زمازيم
2827,زمعة ,زمعة ,اسم, زمع, زمع
2828,زمعة ,زمعة ,اسم, زمع, زمع
2835,زمل ,زمل ,اسم, أزمال, أزمال
2839,زمن ,زمن ,اسم, أزمان, أزمان
2840,زمن ,زمن ,اسم, زمنى, زمنى
4011,زمنة ,زمنة ,اسم, ضمائل, ضمائل
2821,زمور ,زمور ,اسم, زمر, زمر
2822,زمير ,زمير ,اسم, زمار, زمار
2829,زميع ,زميع ,اسم, زمعاء, زمعاء
2841,زمين ,زمين ,اسم, زمناء, زمناء
2849,زنار ,زنار ,اسم, زنانير, زنانير
2850,زناق ,زناق ,اسم, زنق, زنق
2842,زنبر ,زنبر ,اسم, زنابر, زنابر
2843,زنبور ,زنبور ,اسم, زنابير, زنابير
2758,زنبيل ,زنبيل ,اسم, زنابيل, زنابيل
2845,زنجير ,زنجير ,اسم, زناجير, زناجير
2846,زند ,زند ,اسم, زناد, زناد
2847,زند ,زند ,اسم, أزناد, أزناد
2848,زنديق ,زنديق ,اسم, زناديق, زناديق
2851,زنق ,زنق ,اسم, زنوق, زنوق
2858,زهر ,زهر ,اسم, أزهار, أزهار
2859,زهراء ,زهراء ,اسم, زهر, زهر
2854,زهيد ,زهيد ,اسم, زهدان, زهدان
2855,زهيد ,زهيد ,اسم, زهائد, زهائد
2868,زوار ,زوار ,اسم, أزورة, أزورة
2756,زوبعة ,زوبعة ,اسم, زوابع, زوابع
2869,زور ,زور ,اسم, أزوار, أزوار
2784,زورق ,زورق ,اسم, زوارق, زوارق
2870,زوعة ,زوعة ,اسم, زوع, زوع
2874,زول ,زول ,اسم, أزوال, أزوال
2878,زون ,زون ,اسم, أزوان, أزوان
2889,زي ,زي ,اسم, أزياء, أزياء
2880,زيت ,زيت ,اسم, زيوت, زيوت
2883,زيزاء ,زيزاء ,اسم, الزيازي, الزيازي
2884,زيف ,زيف ,اسم, زيوف, زيوف
2885,زيق ,زيق ,اسم, أزياق, أزياق
2886,زيمة ,زيمة ,اسم, زيم, زيم
2887,زين ,زين ,اسم, أزيان, أزيان
2888,زينة ,زينة ,اسم, زين, زين
2890,سأب ,سأب ,اسم, سؤوب, سؤوب
2894,سؤال ,سؤال ,اسم, أسئلة, أسئلة
2892,سؤر ,سؤر ,اسم, أسآر, أسآر
2893,سؤرة ,سؤرة ,اسم, سؤر, سؤر
3401,سائبة ,سائبة ,اسم, سوائب, سوائب
3404,سائح ,سائح ,اسم, سياح, سياح
3408,سائر ,سائر ,اسم, سوائر, سوائر
3374,سائس ,سائس ,اسم, ساسة, ساسة
3383,سائفة ,سائفة ,اسم, سوائف, سوائف
3412,سائفة ,سائفة ,اسم, سوائف, سوائف
3386,سائق ,سائق ,اسم, ساقة, ساقة
3416,سائل ,سائل ,اسم, سوائل, سوائل
3417,سائلة ,سائلة ,اسم, سوائل, سوائل
3396,سائمة ,سائمة ,اسم, سوائم, سوائم
2913,ساباط ,ساباط ,اسم, سوابيط, سوابيط
2928,سابلة ,سابلة ,اسم, سوابل, سوابل
2932,سابياء ,سابياء ,اسم, سوابي, سوابي
3356,ساج ,ساج ,اسم, سيجان, سيجان
2945,ساجدة ,ساجدة ,اسم, سواجد, سواجد
2952,ساجع ,ساجع ,اسم, سواجع, سواجع
2958,ساجول ,ساجول ,اسم, سواجيل, سواجيل
2988,ساحل ,ساحل ,اسم, سواحل, سواحل
3005,ساد ,ساد ,اسم, سدد, سدد
3004,سادحة ,سادحة ,اسم, سوادح, سوادح
3024,سادن ,سادن ,اسم, سدنة, سدنة
3060,سارقة ,سارقة ,اسم, سوارق, سوارق
3063,سارية ,سارية ,اسم, سوار, سوار
3070,ساطور ,ساطور ,اسم, سواطير, سواطير
3379,ساعة ,ساعة ,اسم, ساع, ساع
3074,ساعد ,ساعد ,اسم, سواعد, سواعد
3077,ساعور ,ساعور ,اسم, سواعير, سواعير
3078,ساعورة ,ساعورة ,اسم, سواعير, سواعير
3090,ساعي ,ساعي ,اسم, سعاة, سعاة
3384,ساف ,ساف ,اسم, آسف, آسف
3096,سافر ,سافر ,اسم, سفر, سفر
3097,سافر ,سافر ,اسم, سفرة, سفرة
3098,سافر ,سافر ,اسم, سوافر, سوافر
3387,ساق ,ساق ,اسم, سوق, سوق
3131,ساقط ,ساقط ,اسم, سقاط, سقاط
3132,ساقط ,ساقط ,اسم, سواقط, سواقط
3126,ساقور ,ساقور ,اسم, سواقير, سواقير
3152,ساقي ,ساقي ,اسم, سقاة, سقاة
2050,ساقية ,ساقية ,اسم, الدوالي, الدوالي
3153,ساقية ,ساقية ,اسم, سواق, سواق
3167,ساكف ,ساكف ,اسم, سواكف, سواكف
3173,ساكن ,ساكن ,اسم, سكان, سكان
3174,ساكنة ,ساكنة ,اسم, سواكن, سواكن
3240,سال ,سال ,اسم, سوال, سوال
3198,سالخ ,سالخ ,اسم, سوالخ, سوالخ
3218,سالفة ,سالفة ,اسم, سوالف, سوالف
3228,سالقة ,سالقة ,اسم, سوالق, سوالق
3286,سام ,سام ,اسم, سوام, سوام
3287,سامة ,سامة ,اسم, سوام, سوام
3276,سامعة ,سامعة ,اسم, سوامع, سوامع
3337,سانية ,سانية ,اسم, سوان, سوان
3341,ساهج ,ساهج ,اسم, سهج, سهج
3348,ساهكة ,ساهكة ,اسم, سواهك, سواهك
2897,سب ,سب ,اسم, سبوب, سبوب
2906,سبار ,سبار ,اسم, سبر, سبر
2898,سببية ,سببية ,اسم, سبائب, سبائب
2899,سبت ,سبت ,اسم, سبوت, سبوت
2900,سبحة ,سبحة ,اسم, سباح, سباح
2901,سبحة ,سبحة ,اسم, سبح, سبح
2902,سبخة ,سبخة ,اسم, سباخ, سباخ
2904,سبد ,سبد ,اسم, أسباد, أسباد
2905,سبد ,سبد ,اسم, سبدان, سبدان
2907,سبر ,سبر ,اسم, أسبار, أسبار
2909,سبرات ,سبرات ,اسم, سباريت, سباريت
2910,سبروت ,سبروت ,اسم, سباريت, سباريت
2911,سبريت ,سبريت ,اسم, سباريت, سباريت
2912,سبسب ,سبسب ,اسم, سباسب, سباسب
2914,سبط ,سبط ,اسم, سباط, سباط
2915,سبط ,سبط ,اسم, أسباط, أسباط
294,سبع ,سبع ,اسم, براثن, براثن
2917,سبع ,سبع ,اسم, سباع, سباع
2918,سبع ,سبع ,اسم, أسباع, أسباع
2924,سبق ,سبق ,اسم, أسباق, أسباق
2929,سبلاء ,سبلاء ,اسم, سبل, سبل
2930,سبلة ,سبلة ,اسم, سبال, سبال
2933,سبي ,سبي ,اسم, سبي, سبي
2934,سبي ,سبي ,اسم, سبايا, سبايا
2935,سبية ,سبية ,اسم, سبايا, سبايا
2903,سبيخة ,سبيخة ,اسم, سبيخ, سبيخ
2919,سبيع ,سبيع ,اسم, أسباع, أسباع
2925,سبيكة ,سبيكة ,اسم, سبائك, سبائك
2931,سبيل ,سبيل ,اسم, سبل, سبل
2936,ست ,ست ,اسم, ستات, ستات
2938,ستار ,ستار ,اسم, ستر, ستر
2939,ستارة ,ستارة ,اسم, ستائر, ستائر
2940,ستر ,ستر ,اسم, أستار, أستار
2941,ستل ,ستل ,اسم, ستلان, ستلان
2944,سج ,سج ,اسم, مساج, مساج
2955,سجاف ,سجاف ,اسم, سجف, سجف
2953,سجع ,سجع ,اسم, أسجاع, أسجاع
2956,سجف ,سجف ,اسم, أسجاف, أسجاف
2957,سجفة ,سجفة ,اسم, سجف, سجف
2959,سجل ,سجل ,اسم, سجول, سجول
2960,سجل ,سجل ,اسم, سجلات, سجلات
2962,سجن ,سجن ,اسم, سجون, سجون
2963,سجية ,سجية ,اسم, سجايا, سجايا
2948,سجير ,سجير ,اسم, سجراء, سجراء
2949,سجير ,سجير ,اسم, مساجر, مساجر
2973,سحاء ,سحاء ,اسم, سح, سح
2964,سحاب ,سحاب ,اسم, سحب, سحب
2965,سحاب ,سحاب ,اسم, سحائب, سحائب
2968,سحت ,سحت ,اسم, أسحات, أسحات
2969,سحتوت ,سحتوت ,اسم, سحاتيت, سحاتيت
2970,سحتيت ,سحتيت ,اسم, سحاتيت, سحاتيت
2974,سحر ,سحر ,اسم, أسحار, أسحار
2975,سحر ,سحر ,اسم, أسحار, أسحار
2976,سحر ,سحر ,اسم, أسحار, أسحار
2978,سحفة ,سحفة ,اسم, سحف, سحف
2984,سحق ,سحق ,اسم, سحوق, سحوق
2989,سحل ,سحل ,اسم, أسحال, أسحال
2991,سحمة ,سحمة ,اسم, سحم, سحم
2979,سحوف ,سحوف ,اسم, سحف, سحف
2985,سحوق ,سحوق ,اسم, سحق, سحق
2980,سحيفة ,سحيفة ,اسم, سحائف, سحائف
2986,سحيقة ,سحيقة ,اسم, سحائق, سحائق
3002,سخاوية ,سخاوية ,اسم, سخاوي, سخاوي
2997,سخل ,سخل ,اسم, سخل, سخل
2998,سخلة ,سخلة ,اسم, سخل, سخل
3003,سخواء ,سخواء ,اسم, سخاوي, سخاوي
3000,سخين ,سخين ,اسم, سخاخين, سخاخين
3006,سد ,سد ,اسم, سدود, سدود
3007,سد ,سد ,اسم, سدود, سدود
3008,سدة ,سدة ,اسم, سدد, سدد
3009,سدر ,سدر ,اسم, سدر, سدر
3010,سدس ,سدس ,اسم, أسداس, أسداس
3014,سدف ,سدف ,اسم, أسداف, أسداف
3015,سدفة ,سدفة ,اسم, سدف, سدف
3016,سدفة ,سدفة ,اسم, سدف, سدف
3018,سدل ,سدل ,اسم, سدول, سدول
3019,سدل ,سدل ,اسم, أسدال, أسدال
3021,سدم ,سدم ,اسم, أسدام, أسدام
3022,سدم ,سدم ,اسم, أسدام, أسدام
3026,سدى ,سدى ,اسم, أسداء, أسداء
3011,سديس ,سديس ,اسم, أسداس, أسداس
3012,سديس ,سديس ,اسم, سدس, سدس
3017,سديف ,سديف ,اسم, سدائف, سدائف
3020,سديل ,سديل ,اسم, أسدال, أسدال
3023,سديم ,سديم ,اسم, سدم, سدم
3025,سدين ,سدين ,اسم, أسدان, أسدان
3047,سر ,سر ,اسم, أسرار, أسرار
3048,سر ,سر ,اسم, أسرار, أسرار
3061,سراة ,سراة ,اسم, سروات, سروات
3035,سراج ,سراج ,اسم, سرج, سرج
3046,سرارة ,سرارة ,اسم, سرار, سرار
3062,سراويل ,سراويل ,اسم, سراويلات, سراويلات
3027,سرب ,سرب ,اسم, أسراب, أسراب
3028,سرب ,سرب ,اسم, أسراب, أسراب
3029,سرب ,سرب ,اسم, سروب, سروب
3034,سربال ,سربال ,اسم, سرابيل, سرابيل
3030,سربة ,سربة ,اسم, سرب, سرب
3051,سرة ,سرة ,اسم, سرر, سرر
3036,سرج ,سرج ,اسم, سروج, سروج
3038,سرحان ,سرحان ,اسم, سراحين, سراحين
3049,سرر ,سرر ,اسم, أسرة, أسرة
3050,سرر ,سرر ,اسم, أسرار, أسرار
3057,سرع ,سرع ,اسم, سروع, سروع
3059,سرفة ,سرفة ,اسم, سرف, سرف
3039,سروح ,سروح ,اسم, سرح, سرح
3064,سري ,سري ,اسم, أسرية, أسرية
3052,سرية ,سرية ,اسم, سراري, سراري
3065,سرية ,سرية ,اسم, سرايا, سرايا
3040,سريحة ,سريحة ,اسم, سريح, سريح
3041,سريحة ,سريحة ,اسم, سرائح, سرائح
3053,سرير ,سرير ,اسم, سرر, سرر
3054,سريرة ,سريرة ,اسم, سرائر, سرائر
3058,سريع ,سريع ,اسم, سرعان, سرعان
3073,سطاع ,سطاع ,اسم, أسطعة, أسطعة
3067,سطح ,سطح ,اسم, سطوح, سطوح
3071,سطر ,سطر ,اسم, أسطر, أسطر
3079,سعر ,سعر ,اسم, أسعار, أسعار
3080,سعر ,سعر ,اسم, سعرى, سعرى
3085,سعف ,سعف ,اسم, سعوف, سعوف
3086,سعلى ,سعلى ,اسم, السعالى, السعالى
3087,سعن ,سعن ,اسم, سعنة, سعنة
3088,سعن ,سعن ,اسم, سعون, سعون
3089,سعنة ,سعنة ,اسم, سعن, سعن
3075,سعيد ,سعيد ,اسم, سعد, سعد
3112,سفة ,سفة ,اسم, سفف, سفف
3093,سفتجة ,سفتجة ,اسم, سفاتج, سفاتج
3094,سفح ,سفح ,اسم, سفوح, سفوح
3099,سفر ,سفر ,اسم, سفور, سفور
3100,سفر ,سفر ,اسم, أسفار, أسفار
3101,سفرة ,سفرة ,اسم, سفر, سفر
3107,سفساف ,سفساف ,اسم, سفاسف, سفاسف
3108,سفسافة ,سفسافة ,اسم, سفاسيف, سفاسيف
3109,سفط ,سفط ,اسم, أسفاط, أسفاط
3110,سفع ,سفع ,اسم, سفوع, سفوع
3111,سفعاء ,سفعاء ,اسم, سفع, سفع
3114,سفكة ,سفكة ,اسم, سفك, سفك
3095,سفود ,سفود ,اسم, سفافيد, سفافيد
3102,سفير ,سفير ,اسم, سفراء, سفراء
3103,سفيرة ,سفيرة ,اسم, سفائر, سفائر
3113,سفيفة ,سفيفة ,اسم, سفائف, سفائف
3117,سفينة ,سفينة ,اسم, و, و
6243,سفينة ,سفينة ,اسم, نواخذة, نواخذة
3154,سقاء ,سقاء ,اسم, أسقية, أسقية
3121,سقاب ,سقاب ,اسم, سقب, سقب
3129,سقار ,سقار ,اسم, سقارة, سقارة
3148,سقالة ,سقالة ,اسم, سقائل, سقائل
3122,سقب ,سقب ,اسم, أسقب, أسقب
3124,سقد ,سقد ,اسم, أسقاد, أسقاد
3125,سقدة ,سقدة ,اسم, سقد, سقد
3127,سقر ,سقر ,اسم, سقور, سقور
3128,سقرة ,سقرة ,اسم, سقرات, سقرات
3133,سقط ,سقط ,اسم, أسقاط, أسقاط
3134,سقط ,سقط ,اسم, أسقاط, أسقاط
3135,سقط ,سقط ,اسم, أسقاط, أسقاط
3136,سقطة ,سقطة ,اسم, سقاط, سقاط
3145,سقف ,سقف ,اسم, سقوف, سقوف
3155,سقي ,سقي ,اسم, أسقية, أسقية
3123,سقيبة ,سقيبة ,اسم, سقائب, سقائب
3137,سقيط ,سقيط ,اسم, سقط, سقط
3138,سقيط ,سقيط ,اسم, سقائط, سقائط
3146,سقيف ,سقيف ,اسم, سقف, سقف
3147,سقيفة ,سقيفة ,اسم, سقائف, سقائف
3149,سقيم ,سقيم ,اسم, سقم, سقم
3150,سقيم ,سقيم ,اسم, سقائم, سقائم
3169,سك ,سك ,اسم, سكوك, سكوك
3170,سكاء ,سكاء ,اسم, سك, سك
3171,سكاك ,سكاك ,اسم, سكاكة, سكاكة
3168,سكاكة ,سكاكة ,اسم, سكائك, سكائك
3158,سكبة ,سكبة ,اسم, سكاب, سكاب
3159,سكبة ,سكبة ,اسم, سكب, سكب
3172,سكة ,سكة ,اسم, سكك, سكك
3161,سكتة ,سكتة ,اسم, سكت, سكت
3163,سكر ,سكر ,اسم, سكور, سكور
3176,سكن ,سكن ,اسم, أسكان, أسكان
3177,سكن ,سكن ,اسم, أسكان, أسكان
3178,سكنة ,سكنة ,اسم, سكن, سكن
3162,سكوت ,سكوت ,اسم, سكت, سكت
3164,سكور ,سكور ,اسم, سكر, سكر
3175,سكين ,سكين ,اسم, سكاكين, سكاكين
3181,سلاء ,سلاء ,اسم, أسلئة, أسلئة
3183,سلاب ,سلاب ,اسم, سلب, سلب
3192,سلاح ,سلاح ,اسم, أسلحة, أسلحة
3245,سلامى ,سلامى ,اسم, سلاميات, سلاميات
5638,سلامى ,سلامى ,اسم, كعاس, كعاس
3184,سلب ,سلب ,اسم, سلوب, سلوب
3185,سلب ,سلب ,اسم, أسلاب, أسلاب
3186,سلبة ,سلبة ,اسم, سلب, سلب
3241,سلة ,سلة ,اسم, سلال, سلال
3189,سلتاء ,سلتاء ,اسم, سلت, سلت
3191,سلجم ,سلجم ,اسم, سلاجم, سلاجم
3193,سلح ,سلح ,اسم, سلوح, سلوح
3194,سلح ,سلح ,اسم, سلحان, سلحان
3199,سلخ ,سلخ ,اسم, سلوخ, سلوخ
3202,سلس ,سلس ,اسم, سلوس, سلوس
3204,سلسلة ,سلسلة ,اسم, سلاسل, سلاسل
3209,سلطان ,سلطان ,اسم, سلاطين, سلاطين
3206,سلطة ,سلطة ,اسم, سلط, سلط
3211,سلع ,سلع ,اسم, سلوع, سلوع
3212,سلع ,سلع ,اسم, سلوع, سلوع
3388,سلع ,سلع ,اسم, أسواق, أسواق
3213,سلعة ,سلعة ,اسم, سلاع, سلاع
3214,سلعة ,سلعة ,اسم, سلع, سلع
3219,سلف ,سلف ,اسم, أسلف, أسلف
3220,سلف ,سلف ,اسم, أسلاف, أسلاف
3221,سلف ,سلف ,اسم, أسلاف, أسلاف
3222,سلف ,سلف ,اسم, أسلاف, أسلاف
3223,سلف ,سلف ,اسم, سلفان, سلفان
3224,سلفة ,سلفة ,اسم, سلف, سلف
3225,سلفة ,سلفة ,اسم, سلائف, سلائف
3229,سلق ,سلق ,اسم, سلقان, سلقان
3230,سلق ,سلق ,اسم, أسلاق, أسلاق
3231,سلقة ,سلقة ,اسم, سلق, سلق
3236,سلك ,سلك ,اسم, سلوك, سلوك
3237,سلك ,سلك ,اسم, سلكان, سلكان
3238,سلكة ,سلكة ,اسم, سلك, سلك
3246,سلم ,سلم ,اسم, سلالم, سلالم
3247,سلم ,سلم ,اسم, أسلم, أسلم
3248,سلمة ,سلمة ,اسم, سلام, سلام
3250,سلهاب ,سلهاب ,اسم, سلاهيب, سلاهيب
3251,سلهب ,سلهب ,اسم, سلاهب, سلاهب
3252,سلهم ,سلهم ,اسم, سلاهم, سلاهم
3254,سلى ,سلى ,اسم, أسلاء, أسلاء
3187,سليب ,سليب ,اسم, سلب, سلب
3190,سليجة ,سليجة ,اسم, سلائج, سلائج
3205,سليط ,سليط ,اسم, سلاط, سلاط
3207,سليط ,سليط ,اسم, سلطان, سلطان
3226,سليف ,سليف ,اسم, سلف, سلف
3232,سليق ,سليق ,اسم, سلق, سلق
3233,سليقة ,سليقة ,اسم, سلائق, سلائق
3242,سليل ,سليل ,اسم, سلان, سلان
3243,سليلة ,سليلة ,اسم, سلائل, سلائل
3249,سليم ,سليم ,اسم, سلمى, سلمى
